,Loss Development Triangles,,,,,,,,,,,,,,,,,,,,,,% of Ultimate,,,,,,,,,,,,,,,,,,,,
,Cumulative Dollar Amounts (left) | Ult + % of Ultimate (right),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,All Programs -- Gross Paid ($),,,,,,,,,,,,,,,,,,,,,,All Programs -- Gross Paid (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,Q2Y2,8665.04836435877,52862.0322917988,97986.3000478218,133135.333884895,159760.758066155,180085.785633858,195831.537287368,208218.63353079,218104.423919846,226097.082622356,232634.697222887,238038.03950619,242545.726700134,246337.902817907,249552.427376981,252296.119919336,254652.69417104,256688.441015771,258456.356731133,259999.181415941,,273900,3.16358100195647E-02,0.192997562219054,0.357744797545899,0.486072777966028,0.583281336495639,0.657487351711785,0.714974579362423,0.760199465245675,0.796292164731092,0.825473101943616,0.849341720419448,0.869069147521688,0.885526566995744,0.899371678780238,0.911107803493908,0.921124935813567,0.929728711832933,0.93716115741428,0.943615760245101,0.949248563037388
,Q3Y2,19140.3333057355,121725.765831272,227330.662057148,309660.456143972,372024.462372428,419622.437025169,456488.639172007,485485.156798375,508622.141221435,527325.251824364,542621.210765913,555261.628618349,565805.50112818,574674.761033994,582192.245603215,588608.062844628,594118.191717703,598877.802234356,603010.929700971,606617.593853065,,639100,2.99488864117283E-02,0.190464349602991,0.355704368732824,0.484525827169413,0.582106810158705,0.656583378227458,0.714267937994064,0.759638799559342,0.795841247412666,0.825106011303965,0.849039603764534,0.868818070127287,0.88531607123796,0.899193805404466,0.910956416215326,0.920995247761896,0.929616948392588,0.937064312680888,0.943531418715336,0.949174767412088
,Q4Y2,28843.3492056499,136296.551477601,239067.004547075,318558.362431019,378780.220409837,424822.002109668,460553.169658669,488710.049759593,511215.772545288,529436.720474571,544358.955553317,556705.800683205,567016.251677378,575697.870904097,583063.010090886,589354.015549031,594761.043850225,599434.84345635,603496.053746025,607042.058910232,,639100,4.51311988822562E-02,0.213263263147552,0.374068228050501,0.498448384338944,0.592677547191108,0.6647191395864,0.720627710309293,0.764684790736337,0.799899503278499,0.828409827060821,0.851758653658765,0.871077766676898,0.887210533058016,0.900794665786414,0.912318901722556,0.922162440226929,0.930622819355695,0.937935915281411,0.944290492483219,0.949838928039793
,Q1Y3,13545.0566131345,72265.9619748243,130405.743267044,175546.564805591,209742.628539338,235865.215593042,256118.712234987,272064.406702828,284799.234405139,295101.893305442,303533.778503663,310506.293472629,316325.717241908,321223.444348711,325376.673887343,328922.791735309,331969.526738507,334602.230698387,336889.170417701,338885.425242133,,356900,0.037951965853557,0.202482381548961,0.365384542636716,0.491864849553352,0.587678981617646,0.660871996618219,0.71762037611372,0.7622987018852,0.797980483062872,0.826847557594401,0.850472901383199,0.8700092279984,0.886314702274888,0.90003766979185,0.91167462562999,0.92161051200703,0.930147174946784,0.937523762113722,0.943931550623987,0.949524867587932
,Q2Y3,11531.3010801215,56622.8068305542,100259.937661496,134056.632326269,159660.109670699,179229.330545144,194411.258277074,206371.187423745,215928.010803882,223663.377156282,229996.894066579,235236.258557115,239610.68248981,243293.433391043,246417.265777897,249085.155252245,251377.883164014,253359.476468685,255081.164262293,256584.293194518,,270165,4.26824388063646E-02,0.209586019027462,0.371106315257327,0.496202810601923,0.590972589605236,0.663406920012377,0.71960194058103,0.76387092119166,0.799244945880784,0.82787695355165,0.851320097224212,0.870713299491476,0.886904974699942,0.900536462499003,0.912099145995584,0.92197418337773,0.930460582103581,0.937795334216811,0.944168061230335,0.949731805357905
,Q3Y3,9098.30078257672,55505.1339063887,102885.615050213,139792.10057914,167748.795969463,189090.074915551,205623.114151736,218629.56520733,229009.645115838,237401.936753474,244266.432084031,249939.9414815,254673.013035141,258654.797958803,262030.04874583,264910.925915303,267385.328879592,269522.86306656,271379.17456769,272999.140486738,,287595,3.16358100195647E-02,0.192997562219054,0.357744797545899,0.486072777966028,0.583281336495639,0.657487351711786,0.714974579362423,0.760199465245675,0.796292164731092,0.825473101943616,0.849341720419448,0.869069147521688,0.885526566995744,0.899371678780238,0.911107803493908,0.921124935813567,0.929728711832933,0.93716115741428,0.943615760245101,0.949248563037388
,Q4Y3,20097.3499710223,127812.054122835,238697.195160005,325143.478951171,390625.68549105,440603.558876427,479313.071130607,509759.414638294,534053.248282507,553691.514415582,569752.271304209,583024.710049267,594095.776184589,603408.499085694,611301.857883376,618038.46598686,623824.101303588,628821.692346073,633161.47618602,636948.473545718,,671055,2.99488864117283E-02,0.190464349602991,0.355704368732824,0.484525827169413,0.582106810158705,0.656583378227459,0.714267937994065,0.759638799559342,0.795841247412666,0.825106011303965,0.849039603764534,0.868818070127287,0.88531607123796,0.899193805404467,0.910956416215327,0.920995247761897,0.929616948392588,0.937064312680888,0.943531418715336,0.949174767412088
,Q1Y4,30285.5166659324,143111.379051481,251020.354774429,334486.28055257,397719.231430329,446063.102215152,483580.828141602,513145.552247572,536776.561172553,555908.556498299,571576.903330983,584541.090717365,595367.064261247,604482.764449302,612216.16059543,618821.716326482,624499.096042736,629406.585629167,633670.856433326,637394.161855743,,671055,4.51311988822562E-02,0.213263263147552,0.374068228050501,0.498448384338944,0.592677547191108,0.6647191395864,0.720627710309293,0.764684790736337,0.799899503278499,0.828409827060821,0.851758653658765,0.871077766676898,0.887210533058015,0.900794665786414,0.912318901722556,0.922162440226929,0.930622819355695,0.937935915281411,0.944290492483219,0.949838928039793
,Q2Y4,14222.3094437912,75879.2600735655,136926.030430396,184323.893045871,220229.759966305,247658.476372694,268924.647846736,285667.627037969,299039.196125396,309856.987970714,318710.467428847,326031.60814626,332142.003104003,337284.616566147,341645.507581711,345368.931322074,348568.003075433,351332.342233307,353733.628938586,355829.69650424,,374745,0.037951965853557,0.202482381548961,0.365384542636716,0.491864849553352,0.587678981617646,0.660871996618219,0.71762037611372,0.7622987018852,0.797980483062872,0.826847557594401,0.850472901383198,0.8700092279984,0.886314702274888,0.90003766979185,0.91167462562999,0.92161051200703,0.930147174946784,0.937523762113722,0.943931550623988,0.949524867587932
,Q3Y4,12107.8661341276,59453.9471720819,105272.934544571,140759.463942582,167643.115154234,188190.797072401,204131.821190928,216689.746794932,226724.411344076,234846.546014096,241496.738769908,246998.071484971,251591.2166143,255458.105060595,258738.129066792,261539.413014857,263946.777322215,266027.450292119,267835.222475408,269413.507854244,,283673.25,4.26824388063646E-02,0.209586019027462,0.371106315257327,0.496202810601923,0.590972589605236,0.663406920012377,0.71960194058103,0.76387092119166,0.799244945880784,0.82787695355165,0.851320097224212,0.870713299491477,0.886904974699942,0.900536462499003,0.912099145995584,0.921974183377731,0.930460582103581,0.937795334216811,0.944168061230334,0.949731805357905
,Q4Y4,9553.21582170555,58280.3906017082,108029.895802724,146781.705608097,176136.235767936,198544.578661328,215904.269859323,229561.043467696,240460.12737163,249272.033591148,256479.753688233,262436.938555575,267406.663686898,271587.537856743,275131.551183122,278156.472211068,280754.595323572,282999.006219888,284948.133296074,286649.097511075,,301974.75,3.16358100195647E-02,0.192997562219054,0.357744797545899,0.486072777966028,0.583281336495639,0.657487351711785,0.714974579362423,0.760199465245675,0.796292164731092,0.825473101943616,0.849341720419449,0.869069147521688,0.885526566995744,0.899371678780239,0.911107803493908,0.921124935813567,0.929728711832933,0.93716115741428,0.943615760245101,0.949248563037388
,Q1Y5,21102.2174695734,134202.656828977,250632.054918005,341400.652898729,410156.969765602,462633.736820249,503278.724687137,535247.385370209,560755.910696632,581376.090136361,598239.88486942,612175.94555173,623800.564993818,633578.924039979,641866.950777545,648940.389286202,655015.306368768,660262.776963377,664819.549995321,668795.897223004,,704607.75,2.99488864117283E-02,0.190464349602991,0.355704368732824,0.484525827169413,0.582106810158705,0.656583378227459,0.714267937994065,0.759638799559342,0.795841247412666,0.825106011303965,0.849039603764534,0.868818070127287,0.88531607123796,0.899193805404466,0.910956416215327,0.920995247761897,0.929616948392588,0.937064312680888,0.943531418715336,0.949174767412088
,Q2Y5,31799.7924992291,150266.948004055,263571.37251315,351210.594580199,417605.193001845,468366.257325909,507759.869548683,538802.829859951,563615.389231181,583703.984323214,600155.748497532,613768.145253234,625135.417474309,634706.902671767,642826.968625201,649762.802142806,655724.050844873,660876.914910626,665354.399254993,669263.86994853,,704607.75,4.51311988822562E-02,0.213263263147552,0.374068228050501,0.498448384338944,0.592677547191108,0.6647191395864,0.720627710309293,0.764684790736337,0.799899503278499,0.828409827060821,0.851758653658765,0.871077766676898,0.887210533058015,0.900794665786414,0.912318901722556,0.922162440226929,0.930622819355695,0.937935915281411,0.944290492483219,0.949838928039793
,Q3Y5,14933.4249159808,79673.2230772438,143772.331951916,193540.087698164,231241.24796462,260041.400191329,282370.880239073,299951.008389868,313991.155931666,325349.837369249,334645.990800289,342333.188553573,348749.103259203,354148.847394454,358727.782960796,362637.377888178,365996.403229204,368898.959344972,371420.310385516,373621.181329452,,393482.25,0.037951965853557,0.202482381548961,0.365384542636716,0.491864849553352,0.587678981617646,0.660871996618219,0.71762037611372,0.7622987018852,0.797980483062872,0.826847557594401,0.850472901383198,0.8700092279984,0.886314702274888,0.90003766979185,0.91167462562999,0.92161051200703,0.930147174946784,0.937523762113722,0.943931550623987,0.949524867587932
,Q4Y5,12713.2594408339,62426.644530686,110536.581271799,147797.437139711,176025.270911945,197600.336926021,214338.412250474,227524.234134679,238060.63191128,246588.873314801,253571.575708404,259347.975059219,264170.777445015,268231.010313625,271675.035520131,274616.3836656,277144.116188325,279328.822806725,281226.983599178,282884.183246957,,297856.9125,4.26824388063646E-02,0.209586019027462,0.371106315257327,0.496202810601923,0.590972589605236,0.663406920012377,0.71960194058103,0.76387092119166,0.799244945880784,0.82787695355165,0.851320097224212,0.870713299491477,0.886904974699942,0.900536462499003,0.912099145995583,0.92197418337773,0.930460582103581,0.937795334216811,0.944168061230335,0.949731805357905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Accident and Injury -- Gross Case Incurred ($),,,,,,,,,,,,,,,,,,,,,,Accident and Injury -- Gross Case Incurred (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,Q1Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q2Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q3Y1,83211.8942648563,219353.509514854,276707.320644251,309300.106075226,330451.735722012,345286.205668969,356243.492494591,364645.375363838,371273.628310262,376621.321660255,381015.153629849,384680.231231677,387776.693065475,390421.528008709,392702.14653852,394685.132557552,396422.063421826,397953.4842783,399311.685500496,400522.683581106,,415000,0.200510588590015,0.528562673529768,0.666764628058437,0.745301460422232,0.796269242703643,0.832014953419203,0.858418054203835,0.878663555093584,0.894635248940389,0.907521257012662,0.918108803927346,0.926940316220909,0.934401670037289,0.940774766286046,0.946270232622939,0.951048512186871,0.955233887763437,0.958924058501928,0.962196832531316,0.965114900195437
,Q4Y1,172706.8722637,328087.29753206,398710.680681879,440150.941685286,467536.654156782,486972.935760538,501451.379423668,512624.275804059,521482.753406592,528658.693924231,534574.355071917,539522.71294802,543713.391754103,547300.279348361,550398.836756686,553097.333930858,555464.363881488,557553.999176015,559409.411154251,561065.461123054,,581000,0.297257955703442,0.564694143772909,0.686249020106504,0.757574770542662,0.804710248118385,0.838163400620547,0.863083269231786,0.882313727717829,0.89756067711978,0.909911693501258,0.920093554340648,0.928610521425163,0.93582339372479,0.941997038465338,0.947330183746448,0.951974757195969,0.956048819073129,0.959645437480233,0.962838917649314,0.965689261829698
,Q1Y2,74075.4625613714,144396.129583715,176086.711511407,194618.383038628,206841.765806033,215506.346644353,221955.161319143,226928.432843454,230869.519061252,234060.756869308,236690.651246558,238889.899053109,240751.95828557,242345.403419867,243721.663494986,244920.041525796,245971.069357905,246898.808727104,247722.46559173,248457.545464088,,257300,0.287895307273111,0.561197549878412,0.684363433779272,0.756387030853588,0.803893376626636,0.837568389601062,0.862631796809726,0.881960485205806,0.897277571166935,0.909680360937846,0.919901481720006,0.928448888663461,0.935685807561484,0.94187875406089,0.947227607831269,0.951885120582185,0.955969954752836,0.959575626611365,0.96277678037983,0.965633678445737
,Q2Y2,67286.0986792434,149391.640806282,185117.32661679,205706.844509243,219177.07488864,228674.790262795,235717.012831303,241132.512804964,245414.522914662,248875.61788774,251723.692193528,254102.438242115,256114.34214495,257834.439315705,259318.89966803,260610.580125047,261742.72637841,262741.506284685,263627.78375011,264418.386067621,,273900,0.245659359909614,0.545424026309901,0.675857344347535,0.751029005145099,0.800208378563856,0.83488422877983,0.860595154550212,0.880366968984899,0.896000448757438,0.908636794040673,0.919035020786887,0.927719745316228,0.935065141091456,0.941345159969715,0.946764876480576,0.951480759857783,0.955614189041293,0.959260702025137,0.962496472253049,0.965382935624759
,Q3Y2,152878.814096755,347041.053705831,431110.263775315,479459.712355035,511053.531636123,533312.545772764,549807.594011416,562487.008189972,572509.244057582,580607.926540737,587270.718185623,592834.527355198,597539.556764304,601561.614793326,605032.271574534,608051.889412755,610698.306709622,613032.779110596,615104.138310329,616951.762523086,,639100,0.239209535435386,0.543015261627025,0.674558384877664,0.750210784470403,0.79964564486954,0.83447433229974,0.860284140215015,0.880123624143282,0.895805420212145,0.9084774316081,0.918902704092667,0.927608398302611,0.93497035951229,0.941263675157762,0.946694213072342,0.95141901019051,0.955559860287313,0.95921261009325,0.962453666578515,0.965344644849141
,Q4Y2,189977.55949007,360896.027285266,438581.748750067,484166.035853815,514290.31957246,535670.229336592,551596.517366034,563886.703384465,573631.028747251,581524.563316654,588031.790579108,593474.984242822,598084.730929513,602030.307283197,605438.720432355,608407.067323944,611010.800269637,613309.399093617,615350.352269677,617172.00723536,,639100,0.297257955703442,0.564694143772909,0.686249020106504,0.757574770542662,0.804710248118386,0.838163400620547,0.863083269231786,0.882313727717829,0.89756067711978,0.909911693501258,0.920093554340648,0.928610521425163,0.93582339372479,0.941997038465338,0.947330183746448,0.951974757195969,0.956048819073129,0.959645437480233,0.962838917649314,0.965689261829698
,Q1Y3,96294.7259966529,197880.667235731,242949.285737224,269135.640223881,286346.351345155,298517.925917865,307562.019115094,314528.152942562,320043.176806604,324505.427811764,328180.413717326,331251.970117658,333851.405479781,336074.975747404,337994.811928341,339665.99927362,341131.30358278,342424.409801352,343572.192169992,344596.337687934,,356900,0.26980870270847,0.554442889424855,0.680720890269611,0.754092575578261,0.802315358210017,0.836418957461096,0.861759650084321,0.881278097345369,0.896730671915395,0.909233476637052,0.919530439107107,0.928136649250933,0.935420020957639,0.941650254265632,0.947029453427685,0.951711962100364,0.955817606003867,0.959440767165458,0.962656744662347,0.965526303412535
,Q2Y3,77779.2356894399,151615.936062901,184891.047086977,204349.30219056,217183.854096335,226281.663976571,233052.9193851,238274.854485627,242412.995014315,245763.794712773,248525.183808885,250834.394005764,252789.556199848,254462.67359086,255907.746669735,257166.043602086,258269.6228258,259243.749163459,260108.588871317,260880.422737293,,270165,0.287895307273111,0.561197549878412,0.684363433779272,0.756387030853588,0.803893376626636,0.837568389601062,0.862631796809726,0.881960485205806,0.897277571166935,0.909680360937846,0.919901481720006,0.928448888663461,0.935685807561483,0.94187875406089,0.947227607831269,0.951885120582185,0.955969954752836,0.959575626611365,0.96277678037983,0.965633678445737
,Q3Y3,70650.4036132056,156861.222846596,194373.192947629,215992.186734705,230135.928633072,240108.529775935,247502.863472868,253189.138445212,257685.249060395,261319.398782127,264309.876803205,266807.56015422,268920.059252197,270726.16128149,272284.844651431,273641.109131299,274829.862697331,275878.581598919,276809.172937615,277639.305371002,,287595,0.245659359909614,0.545424026309901,0.675857344347535,0.751029005145099,0.800208378563856,0.83488422877983,0.860595154550212,0.880366968984899,0.896000448757438,0.908636794040673,0.919035020786887,0.927719745316228,0.935065141091456,0.941345159969716,0.946764876480576,0.951480759857783,0.955614189041293,0.959260702025137,0.962496472253048,0.965382935624759
,Q4Y3,160522.754801593,364393.106391123,452665.776964081,503432.697972787,536606.208217929,559978.173061402,577297.973711987,590611.35859947,601134.706260461,609638.322867774,616634.254094905,622476.253722958,627416.53460252,631639.695532992,635283.885153261,638454.483883393,641233.222045103,643684.418066126,645859.345225846,647799.35064924,,671055,0.239209535435386,0.543015261627025,0.674558384877664,0.750210784470403,0.79964564486954,0.83447433229974,0.860284140215015,0.880123624143282,0.895805420212145,0.9084774316081,0.918902704092667,0.927608398302611,0.93497035951229,0.941263675157763,0.946694213072343,0.95141901019051,0.955559860287314,0.95921261009325,0.962453666578515,0.965344644849141
,Q1Y4,199476.437464573,378940.82864953,460510.83618757,508374.337646506,540004.835551083,562453.740803421,579176.343234336,592081.038553688,602312.580184614,610600.791482487,617433.380108064,623148.733454963,627988.967475989,632131.822647357,635710.656453972,638827.420690141,641561.340283118,643974.869048298,646117.86988316,648030.607597128,,671055,0.297257955703442,0.564694143772909,0.686249020106504,0.757574770542662,0.804710248118386,0.838163400620547,0.863083269231786,0.88231372771783,0.89756067711978,0.909911693501258,0.920093554340648,0.928610521425163,0.93582339372479,0.941997038465338,0.947330183746448,0.951974757195969,0.956048819073129,0.959645437480233,0.962838917649314,0.965689261829698
,Q2Y4,101109.462296486,207774.700597517,255096.750024085,282592.422235075,300663.668912413,313443.822213758,322940.120070849,330254.56058969,336045.335646934,340730.699202352,344589.434403193,347814.568623541,350543.97575377,352878.724534774,354894.552524758,356649.299237301,358187.868761919,359545.63029142,360750.801778491,361826.154572331,,374745,0.26980870270847,0.554442889424855,0.680720890269611,0.75409257557826,0.802315358210017,0.836418957461096,0.861759650084321,0.881278097345369,0.896730671915394,0.909233476637052,0.919530439107107,0.928136649250933,0.935420020957639,0.941650254265632,0.947029453427685,0.951711962100364,0.955817606003867,0.959440767165458,0.962656744662347,0.965526303412535
,Q3Y4,81668.1974739119,159196.732866046,194135.599441326,214566.767300087,228043.046801152,237595.747175399,244705.565354355,250188.597209908,254533.644765031,258051.984448412,260951.44299933,263376.113706052,265429.034009841,267185.807270403,268703.134003222,270024.34578219,271183.10396709,272205.936621632,273114.018314883,273924.443874157,,283673.25,0.287895307273111,0.561197549878412,0.684363433779272,0.756387030853588,0.803893376626636,0.837568389601062,0.862631796809726,0.881960485205806,0.897277571166935,0.909680360937846,0.919901481720006,0.928448888663461,0.935685807561483,0.94187875406089,0.947227607831269,0.951885120582185,0.955969954752836,0.959575626611365,0.96277678037983,0.965633678445737
,Q4Y4,74182.9237938658,164704.283988926,204091.852595011,226791.79607144,241642.725064726,252113.956264732,259878.006646512,265848.595367473,270569.511513415,274385.368721234,277525.370643365,280147.938161931,282366.062214807,284262.469345565,285899.086884003,287323.164587864,288571.355832197,289672.510678865,290649.631584496,291521.270639553,,301974.75,0.245659359909614,0.545424026309901,0.675857344347535,0.751029005145099,0.800208378563856,0.83488422877983,0.860595154550212,0.880366968984899,0.896000448757438,0.908636794040673,0.919035020786887,0.927719745316227,0.935065141091456,0.941345159969715,0.946764876480577,0.951480759857784,0.955614189041293,0.959260702025137,0.962496472253048,0.965382935624759
,Q1Y5,168548.892541673,382612.761710679,475299.065812285,528604.332871426,563436.518628825,587977.081714472,606162.872397586,620141.926529444,631191.441573484,640120.239011162,647465.96679965,653600.066409106,658787.361332646,663221.680309642,667048.079410924,670377.208077563,673294.883147358,675868.638969432,678152.312487138,680189.318181702,,704607.75,0.239209535435386,0.543015261627025,0.674558384877664,0.750210784470403,0.79964564486954,0.83447433229974,0.860284140215015,0.880123624143282,0.895805420212145,0.9084774316081,0.918902704092667,0.927608398302611,0.93497035951229,0.941263675157763,0.946694213072343,0.95141901019051,0.955559860287314,0.95921261009325,0.962453666578515,0.965344644849141
,Q2Y5,209450.259337802,397887.870082006,483536.377996949,533793.054528831,567005.077328637,590576.427843592,608135.160396053,621685.090481373,632428.209193844,641130.831056611,648305.049113467,654306.170127711,659388.415849788,663738.413779725,667496.189276671,670768.791724648,673639.407297274,676173.612500713,678423.763377318,680432.137976984,,704607.75,0.297257955703442,0.564694143772909,0.686249020106504,0.757574770542662,0.804710248118386,0.838163400620547,0.863083269231786,0.88231372771783,0.897560677119779,0.909911693501258,0.920093554340648,0.928610521425163,0.93582339372479,0.941997038465338,0.947330183746448,0.951974757195969,0.956048819073129,0.959645437480233,0.962838917649314,0.965689261829698
,Q3Y5,106164.93541131,218163.435627393,267851.587525289,296722.043346829,315696.852358033,329116.013324446,339087.126074391,346767.288619175,352847.602429281,357767.23416247,361818.906123352,365205.297054718,368071.174541459,370522.660761513,372639.280150996,374481.764199166,376097.262200015,377522.911805991,378788.341867416,379917.462300947,,393482.25,0.26980870270847,0.554442889424855,0.68072089026961,0.75409257557826,0.802315358210017,0.836418957461096,0.861759650084321,0.881278097345369,0.896730671915394,0.909233476637052,0.919530439107107,0.928136649250933,0.935420020957639,0.941650254265632,0.947029453427685,0.951711962100364,0.955817606003867,0.959440767165458,0.962656744662347,0.965526303412535
,Q4Y5,85751.6073476075,167156.569509348,203842.379413392,225295.105665092,239445.19914121,249475.534534169,256940.843622072,262698.027070403,267260.327003282,270954.583670832,273999.015149296,276544.919391355,278700.485710333,280545.097633924,282138.290703383,283525.5630713,284742.259165444,285816.233452714,286769.719230627,287620.666067865,,297856.9125,0.287895307273111,0.561197549878412,0.684363433779272,0.756387030853588,0.803893376626636,0.837568389601062,0.862631796809726,0.881960485205806,0.897277571166935,0.909680360937846,0.919901481720006,0.928448888663461,0.935685807561483,0.94187875406089,0.947227607831269,0.951885120582185,0.955969954752836,0.959575626611365,0.96277678037983,0.965633678445737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Event Cancellation -- Gross Paid ($),,,,,,,,,,,,,,,,,,,,,,Event Cancellation -- Gross Paid (%),,,,,,,,,,,,,,,,,,,,
,Exp Qtr,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20,,Ult,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DQ10,DQ11,DQ12,DQ13,DQ14,DQ15,DQ16,DQ17,DQ18,DQ19,DQ20
,Q1Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q2Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Q3Y1,52023.8599086304,102839.495800225,116744.198826447,121647.972361406,123563.347000845,124359.810061067,124705.993785172,124861.639435641,124933.542806871,124967.515953287,124983.877878363,124991.889808391,124995.870679479,124997.874522603,124998.895055718,124999.420343294,124999.69335208,124999.836513715,124999.912206573,124999.952534598,,125000,0.416190879269044,0.822715966401802,0.933953590611574,0.973183778891248,0.988506776006761,0.994878480488536,0.997647950281374,0.998893115485132,0.999468342454966,0.999740127626296,0.999871023026908,0.999935118467124,0.999966965435835,0.999982996180825,0.999991160445746,0.999995362746355,0.999997546816639,0.999998692109718,0.999999297652582,0.999999620276786
,Q4Y1,121978.028746173,201139.408918598,223772.714964672,231881.231826556,235078.018168286,236415.985903703,237000.40290947,237264.19262487,237386.451317377,237444.375844052,237472.339661255,237486.061403683,237492.892025375,237496.336113415,237498.092816376,237498.998282213,237499.469483734,237499.716866796,237499.847807614,237499.917642431,,237500,0.513591699983888,0.846902774394097,0.94220090511441,0.976342028743392,0.989802181761203,0.995435730120857,0.997896433303034,0.999007126841559,0.999521900283693,0.999765793027589,0.999883535415811,0.9999413111734,0.999970071685791,0.999984573109116,0.999991969753162,0.999995782240896,0.999997766247299,0.999998807860195,0.999999359189956,0.999999653231288
,Q1Y2,130069.531235922,221132.871388826,246925.681010519,256135.817864848,259759.921681787,261274.713237149,261935.70019474,262233.812742284,262371.887880319,262437.269481429,262468.818067691,262484.292288587,262491.992387835,262495.873565889,262497.852606469,262498.872387876,262499.402942671,262499.681420465,262499.828787416,262499.907366681,,262500,0.495502976136845,0.842410938624099,0.940669260992455,0.975755496627994,0.989561606406806,0.995332240903426,0.997850286456154,0.998985953303937,0.999511953829787,0.99976102659592,0.999881211686443,0.999940161099378,0.999969494810799,0.999984280251004,0.999991819453214,0.999995704334767,0.999997725495891,0.999998786363678,0.999999347761586,0.999999647111166
,Q2Y2,168223.655657033,284559.878938412,317559.821464715,329349.626583657,333990.227542298,335930.303310092,336777.000881137,337158.919712814,337335.829559738,337419.607713243,337460.036302419,337479.867403943,337489.736115832,337494.710635591,337497.247303053,337498.554482839,337499.234588354,337499.591575916,337499.780495898,337499.881235448,,337500,0.498440461206023,0.84314038203974,0.94091798952508,0.975850745433059,0.989600674199401,0.995349046844718,0.997857780388553,0.998989391741671,0.999513569065891,0.999761800631832,0.999881589044204,0.999940347863535,0.999969588491354,0.999984327809159,0.999991843860898,0.99999571698619,0.999997732113641,0.999998789854565,0.999999349617475,0.999999648105032
,Q3Y2,206377.780078144,347986.886487998,388193.96191891,402563.435302466,408220.533402809,410585.893383035,411618.301567533,412084.026683344,412299.771239157,412401.945945058,412451.254537146,412475.4425193,412487.479843829,412493.547705294,412496.641999637,412498.236577802,412499.066234036,412499.501731366,412499.732204379,412499.855104216,,412500,0.500309769886409,0.843604573304238,0.941076271318569,0.975911358309009,0.989625535521961,0.995359741534631,0.997862549254625,0.99899157983841,0.999514596943412,0.99976229320014,0.99988182918096,0.999940466713453,0.999969648106252,0.99998435807344,0.99999185939306,0.999995725037095,0.999997736324937,0.999998792076039,0.999999350798496,0.999999648737492
,Q4Y2,244531.904499255,411413.894037585,458828.102373105,475777.244021275,482450.83926332,485241.483455979,486459.602253929,487009.133653875,487263.712918577,487384.284176872,487442.472771874,487471.017634656,487485.223571826,487492.384774996,487496.036696222,487497.918672764,487498.897879719,487499.411886816,487499.683912861,487499.828972983,,487500,0.501603906665138,0.843925936487353,0.941185851021754,0.975953321069282,0.98964274720681,0.995367145550725,0.997865850777291,0.998993094674615,0.999515308550927,0.999762634208968,0.999881995429484,0.999940548994166,0.999969689378104,0.999984379025634,0.999991870146096,0.999995730610799,0.999997739240449,0.999998793613983,0.999999351616125,0.999999649175349
