RowID,Metric,Q1 Y1,Q2 Y1,Q3 Y1,Q4 Y1,Y1 Total,Q1 Y2,Q2 Y2,Q3 Y2,Q4 Y2,Y2 Total,Q1 Y3,Q2 Y3,Q3 Y3,Q4 Y3,Y3 Total,Q1 Y4,Q2 Y4,Q3 Y4,Q4 Y4,Y4 Total,Q1 Y5,Q2 Y5,Q3 Y5,Q4 Y5,Y5 Total,Q1 Y6,Q2 Y6,Q3 Y6,Q4 Y6,Y6 Total,Q1 Y7,Q2 Y7,Q3 Y7,Q4 Y7,Y7 Total,Q1 Y8,Q2 Y8,Q3 Y8,Q4 Y8,Y8 Total,Q1 Y9,Q2 Y9,Q3 Y9,Q4 Y9,Y9 Total,Q1 Y10,Q2 Y10,Q3 Y10,Q4 Y10,Y10 Total,Q1 Y11,Q2 Y11,Q3 Y11,Q4 Y11,Y11 Total,Q1 Y12,Q2 Y12,Q3 Y12,Q4 Y12,Y12 Total,Q1 Y13,Q2 Y13,Q3 Y13,Q4 Y13,Y13 Total,Q1 Y14,Q2 Y14,Q3 Y14,Q4 Y14,Y14 Total,Q1 Y15,Q2 Y15,Q3 Y15,Q4 Y15,Y15 Total,Q1 Y16,Q2 Y16,Q3 Y16,Q4 Y16,Y16 Total,Q1 Y17,Q2 Y17,Q3 Y17,Q4 Y17,Y17 Total,Q1 Y18,Q2 Y18,Q3 Y18,Q4 Y18,Y18 Total,Q1 Y19,Q2 Y19,Q3 Y19,Q4 Y19,Y19 Total,Q1 Y20,Q2 Y20,Q3 Y20,Q4 Y20,Y20 Total,Q1 Y21,Q2 Y21,Q3 Y21,Q4 Y21,Y21 Total,Tail
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_SEC_G_WP,Gross Written Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_C_CASERSV_2,Accident and Injury,0,0,74983.5461875018,293104.149556717,293104.149556717,401445.288064513,442541.532670862,553223.556370673,738771.921517997,738771.921517997,794631.146388271,792943.634816221,766499.922051223,822073.590549649,822073.590549649,943593.623228144,968140.950996858,944152.297849639,901106.944339617,901106.944339617,933231.44219761,1033865.20201157,1047219.7008392,1017457.3320804,1017457.3320804,923892.077648185,813012.019298668,716818.982803611,637601.806937395,637601.806937395,573026.964327884,520322.777388947,477096.70556901,441433.068770273,441433.068770273,411830.856373509,387118.418407048,366378.270324986,348887.595911244,348887.595911244,334072.862317529,321475.600925085,310726.635339483,301526.59799549,301526.59799549,293631.111198952,286839.435532172,280985.709002217,275932.134681129,275932.134681129,271563.644405477,267783.688979712,264510.894486248,261676.389324207,261676.389324207,259221.654310411,257096.783427356,255259.069033048,253671.845004746,253671.845004746,252303.536123842,251126.873282172,250118.24271381,249257.144095634,249257.144095634,248525.737503041,247908.463215162,247391.721504914,246963.602024139,246963.602024139,246613.65435458,246332.692856075,246112.63019144,245946.334910739,245946.334910739,245827.509286946,245750.584251165,245710.628809344,245703.271758611,245703.271758611,245724.6338788,245771.269069108,245840.113142622,245928.439192829,245928.439192829,246033.818613402,246154.086992015,246287.314215512,246431.778221466,246431.778221466,246585.941913383,246748.432826046,246918.025186041,247093.624062101,247093.624062101,247274.251342082,247459.033309198,247647.189620697,247838.023518424,247838.023518424,250022.227686179,250022.227686179,250022.227686179,250022.227686179,250022.227686179,-767435.104394218
QS_C_CASERSV_3,Event Cancellation,0,0,64044.824315774,127598.284137089,127598.284137089,164486.874832743,211869.700714381,262545.499296768,314407.661899576,314407.661899576,328314.115317007,358085.136654298,436103.53598254,530576.373383943,530576.373383943,621253.734634318,645086.677902653,698121.647053617,838293.716015026,838293.716015026,1027099.70687251,1228536.5346186,1281464.61659977,1399302.96963289,1399302.96963289,483357.984748594,169069.052134171,51416.0557478871,3553.32176138833,3553.32176138833,-16977.626841953,-26129.1022862308,-30331.7781494781,-32309.1309341583,-32309.1309341583,-33258.5585346147,-33722.4345752355,-33952.5478311218,-34068.2447150424,-34068.2447150424,-34127.1194641087,-34157.4066883754,-34173.1425721291,-34181.3928129822,-34181.3928129822,-34185.7547506206,-34188.0789006017,-34189.3262518141,-34190.0002348367,-34190.0002348367,-34190.3667260781,-34190.5672060382,-34190.6774934642,-34190.7384889647,-34190.7384889647,-34190.7723942827,-34190.7913320195,-34190.8019582685,-34190.8079469781,-34190.8079469781,-34190.8113362361,-34190.8132620603,-34190.8143605627,-34190.8149894699,-34190.8149894699,-34190.8153508175,-34190.8155591357,-34190.8156796377,-34190.8157495633,-34190.8157495633,-34190.8157902602,-34190.815814022,-34190.8158279303,-34190.8158361018,-34190.8158361018,-34190.8158409093,-34190.8158437479,-34190.8158454262,-34190.8158464208,-34190.8158464208,-34190.8158470187,-34190.815847367,-34190.8158475831,-34190.8158477042,-34190.8158477042,-34190.8158477824,-34190.815847829,-34190.8158478532,-34190.8158478737,-34190.8158478737,-34190.8158478849,-34190.8158478867,-34190.8158478923,-34190.815847896,-34190.815847896,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-34190.8158478979,-1433493.78548079
QS_C_CASERSV_4,Event Liability,0,0,697.327082889973,11306.2844931761,11306.2844931761,46462.779891838,118609.227579687,237423.741305372,405650.308686971,405650.308686971,616824.164952348,852578.684620401,1111726.99376911,1416633.33186966,1416633.33186966,1747028.13757335,2131086.26683998,2543061.53116858,2986219.05696311,2986219.05696311,3562315.07669412,4258068.22823562,5070503.65200999,5943927.92095892,5943927.92095892,6827103.14147974,7495995.62138794,7871971.27423156,8003574.41709612,8003574.41709612,7956078.37323558,7784788.80048638,7531604.55650837,7226967.41673817,7226967.41673817,6892562.9153297,6543653.50083641,6190863.43890046,5841489.13052663,5841489.13052663,5500446.44112719,5170951.1013802,4855004.31582223,4553743.92013796,4553743.92013796,4267697.38967926,3996963.5973576,3741344.46627233,3500440.38700607,3500440.38700607,3273719.34370557,3060566.8999636,2860322.20756207,2672303.78221202,2672303.78221202,2495827.77347392,2330220.72372456,2174828.28106278,2029020.94559538,2029020.94559538,1892197.64685632,1763787.74331409,1643251.8824579,1530082.04711592,1530082.04711592,1423801.0298556,1323961.5148942,1230144.90033036,1141959.95862677,1141959.95862677,1059041.40713797,981048.440876917,907663.265017369,838589.653616161,838589.653616161,773551.552803055,712291.740544812,654570.550530889,600164.664366812,600164.664366812,548865.973803417,500480.51295738,454827.459219725,411738.200680838,411738.200680838,371055.467320808,332632.522853949,296332.413915806,262027.273199216,262027.273199216,229597.673150153,198932.026898072,169926.033203215,142482.162338288,142482.162338288,116509.179973976,91921.7063016826,68639.8077921206,46588.6191549161,46588.6191549161,-174398.413899272,-174398.413899272,-174398.413899272,-174398.413899272,-174398.413899272,-6118326.33485819
QS_C_CASERSV_5,Travel,0,0,48033.6182368305,124518.884044915,124518.884044915,161250.712569936,185005.594732341,222069.775017321,247362.220440656,247362.220440656,298998.488859701,335213.347346032,366408.387568337,428326.474122401,428326.474122401,466940.004951559,557902.702097019,621898.03089805,677172.753287315,677172.753287315,773412.409779622,840948.108138258,1000113.90937263,1112096.18823978,1112096.18823978,492821.398305785,281691.95486404,202785.614375604,170737.991109182,170737.991109182,157011.196448839,150900.578181257,148097.626417185,146780.215972817,146780.215972817,146148.256848538,145839.756678114,145686.840963291,145610.013680622,145610.013680622,145570.944978449,145550.85935217,145540.429923293,145534.964862471,145534.964862471,145532.076972574,145530.538993118,145529.713959747,145529.268366883,145529.268366883,145529.026169982,145528.893735798,145528.82090971,145528.78064749,145528.78064749,145528.758275056,145528.745783252,145528.73877622,145528.734828469,145528.734828469,145528.732594957,145528.731326213,145528.730602721,145528.730188627,145528.730188627,145528.729950768,145528.729813676,145528.729734394,145528.729688403,145528.729688403,145528.729661636,145528.729646015,145528.729636872,145528.729631504,145528.729631504,145528.729628344,145528.729626481,145528.72962538,145528.729624723,145528.729624723,145528.729624334,145528.729624102,145528.729623966,145528.729623885,145528.729623885,145528.729623831,145528.729623801,145528.729623786,145528.729623774,145528.729623774,145528.729623767,145528.729623761,145528.729623761,145528.729623761,145528.729623761,145528.729623757,145528.729623756,145528.729623754,145528.729623754,145528.729623754,145528.729623754,145528.729623754,145528.729623754,145528.729623754,145528.729623754,-966567.458616029
QS_C_CASERSV_6,Tuition,0,0,6404.4824315774,13400.2766568666,13400.2766568666,374518.386587822,895337.420802932,1193027.86293936,1317568.94144728,1317568.94144728,1039239.23321849,1074374.40926425,1511187.78964134,1806757.23127677,1806757.23127677,1924552.50503231,1539597.07124944,1580213.65143986,2159757.4786309,2159757.4786309,2503402.35871651,2657438.29643301,2151905.37605359,2205076.2073436,2205076.2073436,1153207.93802009,787033.83214557,649229.178155108,592884.259639104,592884.259639104,568605.064653851,557738.986174422,552730.743322951,550366.607070851,550366.607070851,549228.051129522,548670.232202295,548392.809690063,548252.994997323,548252.994997323,548181.689391808,548144.930861578,548125.795295382,548115.74401226,548115.74401226,548110.420514526,548107.579282525,548106.051990924,548105.225493203,548105.225493203,548104.775415718,548104.528868833,548104.393057714,548104.317849437,548104.317849437,548104.275991894,548104.252584513,548104.239435123,548104.232016171,548104.232016171,548104.227812934,548104.225422092,548104.22405696,548104.223274633,548104.223274633,548104.222824711,548104.222565088,548104.222414764,548104.222327468,548104.222327468,548104.222276613,548104.222246896,548104.222229471,548104.222219254,548104.222219254,548104.22221323,548104.222209663,548104.222207571,548104.222206309,548104.222206309,548104.222205569,548104.22220512,548104.222204844,548104.222204687,548104.222204687,548104.222204588,548104.222204531,548104.222204505,548104.222204468,548104.222204468,548104.222204453,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,548104.222204447,-1656971.98513915
QS_C_CASERSV_7,Builders Risk,0,0,1145.57671600362,7343.79279605998,7343.79279605998,28306.2793785861,78710.0246983737,163197.685317547,277711.923857078,277711.923857078,398343.396886921,500098.28899222,601505.591712164,717392.471432294,717392.471432294,866013.60806361,1033236.02162357,1177286.64654958,1334562.07289582,1334562.07289582,1512425.59401235,1757132.12325673,2041281.06687527,2288146.20515208,2288146.20515208,2090280.24076796,1690180.63404064,1321396.91424777,1023935.243615,1023935.243615,795493.635541633,623914.593110726,496428.477030111,402188.169436164,402188.169436164,332664.883919116,281387.924273179,243536.636915406,215553.758880303,215553.758880303,194826.884004971,179441.387724521,167994.521431552,159457.815662608,159457.815662608,153076.155038206,148294.102879863,144702.233827462,141998.060612433,141998.060612433,139957.570197393,138414.462210186,137244.979111349,136356.7993929,136356.7993929,135680.887337762,135165.498178991,134771.75791942,134470.396173458,134470.396173458,134239.325310185,134061.842289737,133925.289797611,133820.05699375,133820.05699375,133738.83199545,133676.041405049,133627.429147777,133589.739308867,133589.739308867,133560.476786525,133537.726299146,133520.015247357,133506.209604,133506.209604,133495.434729369,133487.015034265,133480.427923373,133475.268578572,133475.268578572,133471.222985797,133468.047242327,133465.5516571,133463.588514966,133463.588514966,133462.042646709,133460.8241507,133459.862767455,133459.10352569,133459.10352569,133458.503367935,133458.028531977,133457.652516277,133457.354497063,133457.354497063,133457.118095458,133456.930415949,133456.781295914,133456.662718809,133456.662718809,133456.207289582,133456.207289582,133456.207289582,133456.207289582,133456.207289582,-2154689.99786249
QS_C_CASERSV_8,Credit and Surety,0,0,0,308.901498042822,308.901498042822,2755.11399183293,11149.264199145,30175.0227893985,62287.5219766988,62287.5219766988,104466.720904907,148542.546360782,192870.423320192,242469.263451887,242469.263451887,303566.967968244,378087.585914644,454404.343646989,531016.201259601,531016.201259601,609912.17536224,710212.228210761,835452.233097181,964696.522479476,964696.522479476,1024976.35592981,998480.310710466,943534.189247879,880607.390695369,880607.390695369,817563.659492073,757553.2841266,701754.769817482,650469.998259326,650469.998259326,603603.790956833,560887.73103004,521987.84750865,486557.180478952,486557.180478952,454261.010273172,424788.16414179,397855.164395044,373206.726506325,373206.726506325,350614.461761152,329874.773725562,310806.47477398,293248.397182424,293248.397182424,277057.135221581,262104.978915228,248278.058985237,235474.700769455,235474.700769455,223603.974071016,212584.421168003,202342.943837063,192813.830653212,192813.830653212,183937.90712258,175661.792876868,167937.251926412,160720.623681938,160720.623681938,153972.324039988,147656.407252375,141740.180559844,136193.86467063,136193.86467063,130990.294118977,126104.652361783,121514.237179484,117198.252554952,117198.252554952,113137.623725024,109314.832545963,105713.770696924,102319.608573952,102319.608573952,99118.6780089645,96098.3671906171,93247.0263724025,90553.8831331323,90553.8831331323,88008.9661100248,85603.03625871,83327.5248104446,81174.4771975174,81174.4771975174,79136.5023051818,77206.7264843718,75378.7518258583,73646.6182540659,73646.6182540659,72004.7690494681,70448.0194525188,68971.5280410263,67570.7706066972,67570.7706066972,53101.6201259601,53101.6201259601,53101.6201259601,53101.6201259601,53101.6201259601,-911594.902353515
QS_C_CASERSV_9,Other Short Tail,0,0,0,0,0,1195.31049049105,9087.71291917368,33720.2505806595,90047.8690094974,90047.8690094974,191018.887392578,332416.55402978,504959.568880138,696977.693549825,696977.693549825,900371.399500892,1122589.69548747,1374327.54270417,1666675.38979073,1666675.38979073,1976782.30281996,2345312.21885803,2785247.12331362,3311693.7196506,3311693.7196506,2758263.16297468,1938967.04468917,1325754.31961697,913698.616662817,913698.616662817,646242.721149554,474762.716835507,365176.060533768,295079.608536404,295079.608536404,250109.38785888,221142.853340084,202400.260564607,190215.550439022,190215.550439022,182256.321239901,177032.685204457,173588.610571618,171307.700540824,171307.700540824,169790.611705555,168777.378154656,168097.968218071,167640.661787253,167640.661787253,167331.726684558,167122.293307715,166979.837432364,166882.627435966,166882.627435966,166816.08771695,166770.406577951,166738.956029007,166717.243663634,166717.243663634,166702.214714815,166691.785535556,166684.530632286,166679.471975275,166679.471975275,166675.936683755,166673.460585612,166671.722660015,166670.500339662,166670.500339662,166669.638947654,166669.030740519,166668.600499937,166668.295600853,166668.295600853,166668.079148389,166667.925223562,166667.815582368,166667.737358799,166667.737358799,166667.68146269,166667.641460144,166667.612789489,166667.592210857,166667.592210857,166667.577419514,166667.566773283,166667.559100228,166667.553562814,166667.553562814,166667.549561474,166667.546666519,166667.544569421,166667.543048508,166667.543048508,166667.541944148,166667.54114137,166667.540557151,166667.540131498,166667.540131498,166667.538979073,166667.538979073,166667.538979073,166667.538979073,166667.538979073,-3145026.18067153
QS_C_CASERSV_10,Other Long Tail,0,0,0,0,0,72.6382378010389,1431.97180034281,9343.30654199236,36149.7110736486,36149.7110736486,104678.414517993,245055.184604373,485160.992590514,846246.4043681,846246.4043681,1340514.35619915,1974864.64469642,2759285.13716451,3710050.17851641,3710050.17851641,4736575.41572794,5962051.7486613,7422249.58651668,9161555.31402716,9161555.31402716,11112020.2176568,12687566.3020046,13669124.8232774,14140928.6929718,14140928.6929718,14233410.0393335,14059819.1034483,13706740.9599562,13237403.5238644,13237403.5238644,12697036.1227804,12117623.4358681,11521570.9806093,10924405.5217311,10924405.5217311,10336730.1637102,9765626.8265937,9215655.39976203,8689578.08395773,8689578.08395773,8188880.33019234,7714144.8405534,7265322.57486017,6841929.34802013,6841929.34802013,6443188.48827648,6068134.25695812,5715686.62871124,5384705.10781376,5384705.10781376,5074027.16425234,4782495.36924987,4508976.22322495,4252372.88001184,4252372.88001184,4011633.39528358,3785755.7048988,3573790.22797665,3374840.75963043,3374840.75963043,3188064.14771688,3012669.12097844,2847914.54117428,2693107.28088187,2693107.28088187,2547599.87551041,2410788.05819647,2282108.25632796,2161035.10598922,2161035.10598922,2047079.02379286,1939783.86298371,1838724.67132662,1743505.56134405,1743505.56134405,1653757.69835702,1569137.40806313,1489324.40271142,1414020.12305274,1414020.12305274,1342946.19196173,1275842.97478378,1212468.2409572,1152595.92119718,1152595.92119718,1096014.95444818,1042528.2188586,991951.541171339,944112.779124797,944112.779124797,898850.971703588,856015.552344108,815465.620481138,777069.267106764,777069.267106764,371005.017851641,371005.017851641,371005.017851641,371005.017851641,371005.017851641,-8790550.29617551
QS_C_CASERSV_TOTAL,Total Ceded Case Reserve,0,0,341946.404723973,811074.792641786,811074.792641786,1412560.29769193,2201698.80554996,3043338.65414132,3838829.0212799,3838829.0212799,4173896.33790854,4941964.89935403,6297077.65190275,7930515.64889463,7930515.64889463,9546475.99983999,10725618.4301695,12533526.4604388,15205615.5964228,15205615.5964228,18130982.1905491,21299752.0391632,24079200.4415895,27853939.1884353,27853939.1884353,27134392.679542,27067647.7121529,26933975.7620491,26539762.0333169,26539762.0333169,25898510.4546643,25069855.1460911,24114618.1135463,23083291.865907,23083291.865907,22014641.7894931,20937221.3241035,19871436.6125901,18831451.4718044,18831451.4718044,17826754.8742994,16863383.4892668,15944843.7710243,15072814.4692866,15072814.4692866,14247670.1931153,13468867.0686543,12735228.5044893,12045155.9783037,12045155.9783037,11396783.7611717,10788091.8110649,10216987.4946897,9681364.10592325,9681364.10592325,9179142.13478917,8708297.73708314,8266881.73281424,7853031.62417651,7853031.62417651,7464978.49793535,7101050.2087239,6759671.88860901,6439364.56463718,6439364.56463718,6138742.46781231,5856509.46769866,5591454.95436902,5342449.40462552,5342449.40462552,5108439.80550261,4888445.05990319,4681551.46299234,4486908.3107792,4486908.3107792,4303723.68197389,4131260.41906284,3968832.32334366,3815800.5704518,3815800.5704518,3671570.34696584,3535587.70445075,3407336.62436013,3286336.28525235,3286336.28525235,3172138.52253892,3064325.47027903,2962507.37423317,2866320.56537033,2866320.56537033,2775425.58321272,2689505.43873198,2608264.00693854,2531424.53979121,2531424.53979121,2458728.2905751,2389933.24143121,2324812.92625443,2263155.34170349,2263155.34170349,1623818.65649954,1623818.65649954,1623818.65649954,1623818.65649954,1623818.65649954,-26230120.5319358
QS_SEC_C_CASEINC,Ceded Case Incurred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QS_C_CASEINC_1,Refund Protection,0,0,265750.859400196,434840.032401438,700590.891801634,291913.427836012,330096.409454198,484264.637412514,505188.436529472,1611462.9112322,291747.135655378,329686.7032614,375483.51399475,550851.022829236,1547768.37574076,492558.725609806,325089.665444531,367365.183634133,418395.91559415,1603409.49028262,511504.521198576,533605.286077287,352180.470898246,397978.948936974,1795269.22711108,19075.5297578126,8.28125099372119,1.51482615619898E-02,4.91328537464142E-05,19083.8262062008,2.26311385631561E-07,1.86264514923096E-09,0,0,2.28174030780792E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19083.8262064289
QS_C_CASEINC_2,Accident and Injury,0,0,83211.8942648563,308848.487513697,392060.381778554,286809.698959129,240822.934282381,329266.828801678,480617.338855328,1337516.80089852,373039.985655512,315373.936250818,270433.357423881,346320.002201712,1305167.28153192,429063.233649176,368905.066556182,311523.392195033,266805.083522483,1376296.77592287,293512.229186372,403352.189068239,346838.182901488,293098.429306813,1336801.03046291,196642.968204044,123103.115738485,88020.7609637639,67062.8563931393,474829.701299433,53148.5703782246,43296.335333166,36004.0258584132,30426.601305159,162875.532874963,26050.9826931623,22547.5265419336,19694.9468724889,17339.3795580114,85632.8356655962,15370.7016846094,13708.1626168246,12291.314230359,11074.0925313358,52444.2710631289,10020.8443410696,9103.59333996763,8300.11793089891,7592.5739085515,35017.1295204876,6966.49066212894,6410.02842086889,5913.42108236141,5468.55303454464,24758.4931999039,5068.63409162937,4707.94719791459,4381.65073818797,4085.62227043239,18243.8542981643,3816.33399447612,3570.75276019676,3346.25921422876,3140.58199216221,13873.9279610639,2951.7438270878,2778.0171620748,2617.88739241809,2470.02227068534,10817.670652266,2333.24631863646,2206.5193293144,2088.9182274607,1979.62170122005,8608.30557663161,1877.89713111268,1783.08943183338,1694.61149347285,1611.93596545719,6967.5340218761,1534.58817191115,1462.13998406865,1394.20450480813,1330.43144480102,5721.36410558894,1270.50308953375,1214.13077245569,1161.05178328035,1111.02665115241,4756.7122964222,1063.83675182574,1019.28219554899,977.179958720598,937.362227841374,3997.6611339367,899.674928712565,863.976417658944,830.136314756982,798.034461857285,3391.82212298578,7350.70283001382,0,0,0,7350.70283001382,919287.518622462
QS_C_CASEINC_3,Event Cancellation,0,0,116068.684224404,236347.124459083,352415.808683487,260024.205130223,334206.901272608,409206.503064926,484206.502294501,1487644.11176226,489565.291757263,520254.7118303,668413.90593304,818413.006335427,2496646.91585603,871571.704130741,881217.525163077,936458.481294539,1203145.03067947,3892392.74126783,1636826.01267085,1936826.00917943,1958261.16702906,2081018.8473212,7612932.03620054,100436.640416229,43.5834843572229,7.97064881771803E-02,2.58490443229675E-04,100480.303865565,1.19581818580627E-06,7.45058059692383E-09,0,0,1.2032687664032E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100480.303866768
QS_C_CASEINC_4,Event Liability,0,0,727.658937647145,11867.692407944,12595.3513455911,42944.3541611824,95636.122052171,170184.44256683,260844.733266727,569609.652046911,357252.072238224,442932.451798227,530368.312237943,647553.009719184,1978105.84599358,715892.886918009,861498.705038178,990896.481286383,1126582.71068203,3694870.7839246,1465188.22480392,1742791.10205056,2050583.39098055,2324397.19957262,7582959.91740764,2551264.09759356,2519566.75345041,2318397.77904387,2082821.78901058,9472050.41909841,1856757.5003983,1652854.47923123,1473211.17287416,1316340.87565278,6299164.02815647,1179686.95864634,1060564.83837001,956495.674361922,865306.248478681,4062053.71985695,785137.054842941,714413.700728267,651808.795001298,596204.035423934,2747563.58599644,546656.126598172,502367.52249977,462661.886215568,426963.748672843,1938649.28398635,394781.742806286,365694.812831573,339340.869026281,315407.440344959,1415224.8650091,293623.954978876,273755.347023882,255596.744567357,238969.041424043,1061945.08799416,223715.192793019,209697.105739608,196793.019986942,184895.294208638,815100.612728208,173908.528813608,163747.968905106,154338.141305313,145611.687773041,637606.326797068,137508.363206387,129974.173025578,122960.628333561,116424.101042479,506867.265608005,110325.264096826,104628.60434331,99301.9975880533,94316.3370323703,408572.20306056,89645.2076434568,85264.600154534,81152.6593376398,77289.4619864002,333351.929122031,73656.820712626,70238.1102206036,67018.1131974608,63982.8833565563,274895.927487247,61119.623511903,58416.5768483579,55862.9298003912,53448.7251601964,228847.855320849,51164.7842172459,49002.6368850172,46954.4589035586,45013.015320465,192134.895326287,492289.245519698,0,0,0,492289.245519698,30886317.2510678
QS_C_CASEINC_5,Travel,0,0,87051.5131683033,229491.251245294,316542.764413597,265973.411165811,279272.545169507,341005.793648645,374488.248248664,1260739.99823263,415846.136223774,478753.490805647,502690.583928115,613810.428576429,2011100.63953396,599181.197197899,739282.019953376,851117.316987816,893672.149205538,3083252.68334463,954816.222229999,1048567.09509632,1293743.53491841,1489455.30472868,4786582.15697341,62881.8541753998,27.5200432147831,5.05596023052931E-02,1.64506956934929E-04,62909.4249427238,7.60145485401154E-07,6.51925802230835E-09,0,0,7.66664743423462E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62909.4249434905
QS_C_CASEINC_6,Tuition,0,0,11606.8684224404,24795.3992881523,36402.2677105928,674984.53157177,1645679.72839093,1955722.98627561,1999384.1852798,6275771.43151811,1215013.55774733,1218867.4964728,2239820.76435954,2622883.67773209,7296585.49631176,2399015.82489317,1620017.95752732,1625156.66173261,2986427.68581194,8630618.12996504,3060030.95735411,3148708.27017227,2126273.56925463,2133018.11852403,10468030.915305,131478.159404429,56.316829738766,0.102262917160988,3.29916179180145E-04,131534.578827001,1.52289867401123E-06,1.04308128356934E-08,0,0,1.53332948684692E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131534.578828534
QS_C_CASEINC_7,Builders Risk,0,0,4015.45584453709,24486.9403951802,28502.3962397173,87956.4025870524,229929.165941484,431894.147775579,664934.228526762,1414713.94483088,848920.77107738,932242.899883878,1056117.85911376,1238051.73762306,4075333.26769808,1510227.5567121,1786839.992748,1911552.02421231,2138123.7162457,7346743.2899181,2241667.58325378,2726018.84834612,3220782.92020004,3443458.53200123,11631927.8838012,2115184.52475782,923302.54594888,460262.111247316,243389.301492311,3742138.48344633,133652.809172223,75428.948568793,43484.7582626179,25506.0846225344,278072.600626169,15178.9699174773,9146.07940505929,5571.0112316899,3426.07611033395,33322.1366645604,2125.13201008402,1328.43515038267,836.294085227698,529.891023734584,4819.75226942897,337.756760855019,216.482055462152,139.467969053239,90.2850657239556,783.991851094365,58.7106517743319,38.3408766176552,25.1389883112162,16.5455347515643,138.736051454768,10.9289007727057,7.24365661628544,4.81675572507083,3.21293801106513,26.2022511251271,2.14952132888138,1.44217574223876,0.970244184136391,0.654460468143225,5.21640172339976,0.442569687590003,0.300009587779641,0.203847697377205,0.138821965456009,1.08524893820286,9.47455532848835E-02,6.48002251982689E-02,4.44100957363844E-02,3.04962571710348E-02,0.234452131390572,2.09819085896015E-02,0.01446278616786,9.98720526695251E-03,6.90874680876732E-03,5.23406468331814E-02,4.7873642295599E-03,3.32287810742855E-03,2.31012962758541E-03,1.60857439041138E-03,1.20289463549852E-02,1.12179033458233E-03,7.83496722579002E-04,5.48015534877777E-04,3.83860990405083E-04,2.83716358244419E-03,2.69253551959991E-04,1.89109146595001E-04,1.33000686764717E-04,9.36660915613175E-05,6.85029476881027E-04,6.6056102514267E-05,4.66268509626389E-05,3.29643487930298E-05,2.33285129070282E-05,1.68975815176964E-04,5.70237636566162E-05,0,0,0,5.70237636566162E-05,4059308.50738074
