,Curve Reference,,,,,,,,,,
,Development Patterns -- Cumulative % of Ultimate by Trend Level,,,,,,,,,,
,,,,,,,,,,,
,PROPERTY -- Paid Loss Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,6,0.629660683328668,0.497597265106195,0.37369259453825,0.235669135150878,0.100606992440047,8.41920887309477E-02,6.94851865120016E-02,5.63444659174019E-02,4.47496869648505E-02,3.48200178555857E-02
,9,0.722620039463422,0.597261364828481,0.477744635104047,0.340616325948948,0.182153953283723,0.158429951388353,0.136231244750119,0.115582017091777,9.65282631541643E-02,7.92866930439928E-02
,12,0.780952991677698,0.664996789122911,0.553333553677928,0.424494473263687,0.259960215425971,0.231705997175231,0.204509903330379,0.178563349411907,0.153941657989989,0.130857866046682
,18,0.850133600954013,0.752226209015985,0.656816614479159,0.548480865444403,0.393359656813477,0.361405350429644,0.329510896957675,0.298122839580048,0.26730539865462,0.23708861621221
,24,0.889504750751852,0.80638458884514,0.724839879477823,0.634987983012462,0.498128257338462,0.466217427516919,0.433618839774503,0.400934378910516,0.368187761519538,0.335162924310123
,30,0.914656567083919,0.843354898254827,0.77311379522357,0.69838324268277,0.580310060343244,0.550040068128984,0.51860210121769,0.486685375209802,0.45427649072077,0.420940843940965
,36,0.931943240067509,0.870171890067462,0.809155890059743,0.746590582531005,0.645493136627907,0.617479957780064,0.588018564607605,0.557841215984767,0.526907565047967,0.494615838026504
,42,0.944445468372281,0.890471702744502,0.837063972210202,0.784308357393564,0.697887260785522,0.672292516134628,0.645105733020792,0.617073764934265,0.588140126551949,0.557585968764965
,48,0.953835789163381,0.906334860428252,0.859278193313292,0.81449418722559,0.740550257540009,0.717325294313153,0.692454863539071,0.666681801884307,0.639941473047273,0.611440052096569
,54,0.961098339929082,0.919041559726353,0.877348222484083,0.839101084588327,0.775704465102759,0.754707396754738,0.732070109717471,0.708519318232012,0.683987927223281,0.657640140487608
,60,0.966848343847091,0.929423983488703,0.892307844689162,0.859469479780479,0.804982981341452,0.78603617056625,0.765491689414061,0.744052313198066,0.721652282579284,0.69743887825069
,72,0.975295127670533,0.945307128715172,0.915560315290076,0.891030682641683,0.850484266459786,0.835089193117907,0.818240934949991,0.800581559934476,0.782054106175979,0.761822611373523
,84,0.981121558837057,0.956813102468144,0.932708191344105,0.914132520281734,0.883695286324704,0.87118926351045,0.857404837254451,0.842916518115118,0.827679078932072,0.810912626282987
,96,0.985324254289353,0.965472813585785,0.945800308220875,0.931597345276581,0.908596966567488,0.898433639529257,0.887167716305062,0.875305878347997,0.8628143816033,0.84898768158004
,108,0.988461865384763,0.97218551298308,0.956069317774101,0.945143302505379,0.92768933696055,0.919432291018857,0.910237181934056,0.900545711120618,0.890334097078334,0.878977642321347
,120,0.990869362918694,0.977512906543097,0.964300386446455,0.955871490447209,0.942605106363823,0.935908689382654,0.928423022936569,0.920529063044753,0.912211111199948,0.902925379143373
