"EntityName","CalPeriod","CalQuarter","CalYear","G_WP","G_EP","G_WComm","G_EComm","G_WFrontFee","G_EFrontFee","G_Paid","G_CaseRsv","G_CaseInc","G_IBNR","G_Unpaid","G_Ult","G_ClsCt","G_OpenCt","G_RptCt","G_UltCt","C_WP","C_EP","C_WComm","C_EComm","C_WFrontFee","C_EFrontFee","C_Paid","C_CaseRsv","C_CaseInc","C_IBNR","C_Unpaid","C_Ult","C_ClsCt","C_OpenCt","C_RptCt","C_UltCt","N_WP","N_EP","N_WComm","N_EComm","N_WFrontFee","N_EFrontFee","N_Paid","N_CaseRsv","N_CaseInc","N_IBNR","N_Unpaid","N_Ult","N_ClsCt","N_OpenCt","N_RptCt","N_UltCt","G_IBNRCt","G_UnclosedCt","C_IBNRCt","C_UnclosedCt","N_IBNRCt","N_UnclosedCt","CQ_WP","CQ_EP","XC_WP","XC_EP","XO_WP","XO_EP"
"Refund Protection",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",4.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",5.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",6.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",7.000000,3.000000,1.000000,1060000.000000,176666.666667,636000.000000,106000.000000,53000.000000,8833.333333,9924.666403,21008.594655,30933.261058,4400.072275,25408.666930,35333.333333,6.118997,10.101864,16.220861,17.666667,954000.000000,159000.000000,572400.000000,95400.000000,0.000000,0.000000,8932.199763,18907.735189,27839.934953,3960.065047,22867.800237,31800.000000,6.118997,10.101864,16.220861,17.666667,106000.000000,17666.666667,63600.000000,10600.000000,53000.000000,8833.333333,992.466640,2100.859465,3093.326106,440.007227,2540.866693,3533.333333,0.000000,0.000000,0.000000,0.000000,1.445806,11.547669,1.445806,11.547669,0.000000,0.000000,954000.000000,159000.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",8.000000,3.000000,1.000000,1060000.000000,530000.000000,636000.000000,318000.000000,53000.000000,26500.000000,39212.101880,57753.652170,96965.754049,9034.245951,66787.898120,106000.000000,23.559375,26.506423,50.065798,53.000000,954000.000000,477000.000000,572400.000000,286200.000000,0.000000,0.000000,35290.891692,51978.286953,87269.178644,8130.821356,60109.108308,95400.000000,23.559375,26.506423,50.065798,53.000000,106000.000000,53000.000000,63600.000000,31800.000000,53000.000000,26500.000000,3921.210188,5775.365217,9696.575405,903.424595,6678.789812,10600.000000,0.000000,0.000000,0.000000,0.000000,2.934202,29.440625,2.934202,29.440625,0.000000,0.000000,954000.000000,477000.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",9.000000,3.000000,1.000000,1060000.000000,883333.333333,636000.000000,530000.000000,53000.000000,44166.666667,83211.931325,84167.786235,167379.717559,9286.949107,93454.735342,176666.666667,48.763305,36.591205,85.354510,88.333333,954000.000000,795000.000000,572400.000000,477000.000000,0.000000,0.000000,74890.738192,75751.007611,150641.745803,8358.254197,84109.261808,159000.000000,48.763305,36.591205,85.354510,88.333333,106000.000000,88333.333333,63600.000000,53000.000000,53000.000000,44166.666667,8321.193132,8416.778623,16737.971756,928.694911,9345.473534,17666.666667,0.000000,0.000000,0.000000,0.000000,2.978823,39.570028,2.978823,39.570028,0.000000,0.000000,954000.000000,795000.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",10.000000,4.000000,1.000000,530000.000000,971666.666667,318000.000000,583000.000000,26500.000000,48583.333333,120900.388387,70725.696051,191626.084438,2707.248896,73432.944947,194333.333333,68.782986,27.571411,96.354398,97.166667,477000.000000,874500.000000,286200.000000,524700.000000,0.000000,0.000000,108810.349548,63653.126446,172463.475994,2436.524006,66089.650452,174900.000000,68.782986,27.571411,96.354398,97.166667,53000.000000,97166.666667,31800.000000,58300.000000,26500.000000,48583.333333,12090.038839,7072.569605,19162.608444,270.724890,7343.294495,19433.333333,0.000000,0.000000,0.000000,0.000000,0.812269,28.383680,0.812269,28.383680,0.000000,0.000000,477000.000000,874500.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",11.000000,4.000000,1.000000,530000.000000,795000.000000,318000.000000,477000.000000,26500.000000,39750.000000,135020.925534,28221.079565,163242.005099,-4242.005099,23979.074466,159000.000000,74.104307,6.815886,80.920193,79.500000,477000.000000,715500.000000,286200.000000,429300.000000,0.000000,0.000000,121518.832981,25398.971608,146917.804589,-3817.804589,21581.167019,143100.000000,74.104307,6.815886,80.920193,79.500000,53000.000000,79500.000000,31800.000000,47700.000000,26500.000000,39750.000000,13502.092553,2822.107956,16324.200510,-424.200510,2397.907447,15900.000000,0.000000,0.000000,0.000000,0.000000,-1.420193,5.395693,-1.420193,5.395693,0.000000,0.000000,477000.000000,715500.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",12.000000,4.000000,1.000000,530000.000000,618333.333333,318000.000000,371000.000000,26500.000000,30916.666667,130726.289075,-2438.787054,128287.502021,-4620.835354,-7059.622408,123666.666667,69.154746,-5.834297,63.320449,61.833333,477000.000000,556500.000000,286200.000000,333900.000000,0.000000,0.000000,117653.660167,-2194.908349,115458.751819,-4158.751819,-6353.660167,111300.000000,69.154746,-5.834297,63.320449,61.833333,53000.000000,61833.333333,31800.000000,37100.000000,26500.000000,30916.666667,13072.628907,-243.878705,12828.750202,-462.083535,-705.962241,12366.666667,0.000000,0.000000,0.000000,0.000000,-1.487115,-7.321412,-1.487115,-7.321412,0.000000,0.000000,477000.000000,556500.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",13.000000,1.000000,2.000000,689000.000000,556500.000000,413400.000000,333900.000000,34450.000000,27825.000000,122525.232458,-9433.859397,113091.373061,-1791.373061,-11225.232458,111300.000000,63.046036,-6.845463,56.200573,55.650000,551200.000000,445200.000000,330720.000000,267120.000000,0.000000,0.000000,98020.185966,-7547.087517,90473.098449,-1433.098449,-8980.185966,89040.000000,63.046036,-6.845463,56.200573,55.650000,137800.000000,111300.000000,82680.000000,66780.000000,34450.000000,27825.000000,24505.046492,-1886.771879,22618.274612,-358.274612,-2245.046492,22260.000000,0.000000,0.000000,0.000000,0.000000,-0.550573,-7.396036,-0.550573,-7.396036,0.000000,0.000000,551200.000000,445200.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",14.000000,1.000000,2.000000,689000.000000,609500.000000,413400.000000,365700.000000,34450.000000,30475.000000,120449.076715,233.089576,120682.166291,1217.833709,1450.923285,121900.000000,61.415140,-0.881827,60.533314,60.950000,551200.000000,487600.000000,330720.000000,292560.000000,0.000000,0.000000,96359.261372,186.471661,96545.733033,974.266967,1160.738628,97520.000000,61.415140,-0.881827,60.533314,60.950000,137800.000000,121900.000000,82680.000000,73140.000000,34450.000000,30475.000000,24089.815343,46.617915,24136.433258,243.566742,290.184657,24380.000000,0.000000,0.000000,0.000000,0.000000,0.416686,-0.465140,0.416686,-0.465140,0.000000,0.000000,551200.000000,487600.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",15.000000,1.000000,2.000000,689000.000000,662500.000000,413400.000000,397500.000000,34450.000000,33125.000000,123701.607888,7416.637555,131118.245443,1381.754557,8798.392112,132500.000000,63.122087,2.682237,65.804324,66.250000,551200.000000,530000.000000,330720.000000,318000.000000,0.000000,0.000000,98961.286310,5933.310044,104894.596354,1105.403646,7038.713690,106000.000000,63.122087,2.682237,65.804324,66.250000,137800.000000,132500.000000,82680.000000,79500.000000,34450.000000,33125.000000,24740.321578,1483.327511,26223.649089,276.350911,1759.678422,26500.000000,0.000000,0.000000,0.000000,0.000000,0.445676,3.127913,0.445676,3.127913,0.000000,0.000000,551200.000000,530000.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",16.000000,2.000000,2.000000,689000.000000,689000.000000,413400.000000,413400.000000,34450.000000,34450.000000,128176.580264,8888.452036,137065.032300,734.967700,9623.419736,137800.000000,65.457669,3.212126,68.669795,68.900000,551200.000000,551200.000000,330720.000000,330720.000000,0.000000,0.000000,102541.264211,7110.761629,109652.025840,587.974160,7698.735789,110240.000000,65.457669,3.212126,68.669795,68.900000,137800.000000,137800.000000,82680.000000,82680.000000,34450.000000,34450.000000,25635.316053,1777.690407,27413.006460,146.993540,1924.683947,27560.000000,0.000000,0.000000,0.000000,0.000000,0.230205,3.442331,0.230205,3.442331,0.000000,0.000000,551200.000000,551200.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",17.000000,2.000000,2.000000,689000.000000,689000.000000,413400.000000,413400.000000,34450.000000,34450.000000,131327.476349,6431.383243,137758.859592,41.140408,6472.523651,137800.000000,66.917720,1.975249,68.892969,68.900000,551200.000000,551200.000000,330720.000000,330720.000000,0.000000,0.000000,105061.981079,5145.106594,110207.087674,32.912326,5178.018921,110240.000000,66.917720,1.975249,68.892969,68.900000,137800.000000,137800.000000,82680.000000,82680.000000,34450.000000,34450.000000,26265.495270,1286.276649,27551.771918,8.228082,1294.504730,27560.000000,0.000000,0.000000,0.000000,0.000000,0.007031,1.982280,0.007031,1.982280,0.000000,0.000000,551200.000000,551200.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",18.000000,2.000000,2.000000,689000.000000,689000.000000,413400.000000,413400.000000,34450.000000,34450.000000,133254.652971,4541.966954,137796.619925,3.380075,4545.347029,137800.000000,67.681215,1.218441,68.899656,68.900000,551200.000000,551200.000000,330720.000000,330720.000000,0.000000,0.000000,106603.722377,3633.573563,110237.295940,2.704060,3636.277623,110240.000000,67.681215,1.218441,68.899656,68.900000,137800.000000,137800.000000,82680.000000,82680.000000,34450.000000,34450.000000,26650.930594,908.393391,27559.323985,0.676015,909.069406,27560.000000,0.000000,0.000000,0.000000,0.000000,0.000344,1.218785,0.000344,1.218785,0.000000,0.000000,551200.000000,551200.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",19.000000,3.000000,2.000000,1378000.000000,803833.333333,826800.000000,482300.000000,68900.000000,40191.666667,140983.684786,16922.598221,157906.283008,2860.383659,19782.981880,160766.666667,72.100742,7.342796,79.443538,80.383333,1102400.000000,643066.666667,661440.000000,385840.000000,0.000000,0.000000,112786.947829,13538.078577,126325.026406,2288.306927,15826.385504,128613.333333,72.100742,7.342796,79.443538,80.383333,275600.000000,160766.666667,165360.000000,96460.000000,68900.000000,40191.666667,28196.736957,3384.519644,31581.256602,572.076732,3956.596376,32153.333333,0.000000,0.000000,0.000000,0.000000,0.939795,8.282591,0.939795,8.282591,0.000000,0.000000,1102400.000000,643066.666667,0.000000,0.000000,0.000000,0.000000
"Refund Protection",20.000000,3.000000,2.000000,1378000.000000,1033500.000000,826800.000000,620100.000000,68900.000000,51675.000000,160902.140855,39925.561213,200827.702068,5872.297932,45797.859145,206700.000000,83.706660,17.736107,101.442767,103.350000,1102400.000000,826800.000000,661440.000000,496080.000000,0.000000,0.000000,128721.712684,31940.448970,160662.161655,4697.838345,36638.287316,165360.000000,83.706660,17.736107,101.442767,103.350000,275600.000000,206700.000000,165360.000000,124020.000000,68900.000000,51675.000000,32180.428171,7985.112243,40165.540414,1174.459586,9159.571829,41340.000000,0.000000,0.000000,0.000000,0.000000,1.907233,19.643340,1.907233,19.643340,0.000000,0.000000,1102400.000000,826800.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",21.000000,3.000000,2.000000,1378000.000000,1263166.666667,826800.000000,757900.000000,68900.000000,63158.333333,190125.472937,56471.338752,246596.811690,6036.521644,62507.860396,252633.333333,100.259266,24.121165,124.380431,126.316667,1102400.000000,1010533.333333,661440.000000,606320.000000,0.000000,0.000000,152100.378350,45177.071002,197277.449352,4829.217315,50006.288317,202106.666667,100.259266,24.121165,124.380431,126.316667,275600.000000,252633.333333,165360.000000,151580.000000,68900.000000,63158.333333,38025.094587,11294.267750,49319.362338,1207.304329,12501.572079,50526.666667,0.000000,0.000000,0.000000,0.000000,1.936235,26.057401,1.936235,26.057401,0.000000,0.000000,1102400.000000,1010533.333333,0.000000,0.000000,0.000000,0.000000
"Refund Protection",22.000000,4.000000,2.000000,689000.000000,1263166.666667,413400.000000,757900.000000,34450.000000,63158.333333,211846.076095,40457.568315,252303.644410,329.688924,40787.257238,252633.333333,111.393221,14.865357,126.258579,126.316667,551200.000000,1010533.333333,330720.000000,606320.000000,0.000000,0.000000,169476.860876,32366.054652,201842.915528,263.751139,32629.805791,202106.666667,111.393221,14.865357,126.258579,126.316667,137800.000000,252633.333333,82680.000000,151580.000000,34450.000000,63158.333333,42369.215219,8091.513663,50460.728882,65.937785,8157.451448,50526.666667,0.000000,0.000000,0.000000,0.000000,0.058088,14.923445,0.058088,14.923445,0.000000,0.000000,551200.000000,1010533.333333,0.000000,0.000000,0.000000,0.000000
"Refund Protection",23.000000,4.000000,2.000000,689000.000000,1033500.000000,413400.000000,620100.000000,34450.000000,51675.000000,211833.104992,560.328167,212393.433159,-5693.433159,-5133.104992,206700.000000,109.256216,-4.029475,105.226741,103.350000,551200.000000,826800.000000,330720.000000,496080.000000,0.000000,0.000000,169466.483993,448.262534,169914.746527,-4554.746527,-4106.483993,165360.000000,109.256216,-4.029475,105.226741,103.350000,137800.000000,206700.000000,82680.000000,124020.000000,34450.000000,51675.000000,42366.620998,112.065633,42478.686632,-1138.686632,-1026.620998,41340.000000,0.000000,0.000000,0.000000,0.000000,-1.876741,-5.906216,-1.876741,-5.906216,0.000000,0.000000,551200.000000,826800.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",24.000000,4.000000,2.000000,689000.000000,803833.333333,413400.000000,482300.000000,34450.000000,40191.666667,194982.630340,-28194.162246,166788.468093,-6021.801427,-34215.963673,160766.666667,97.895965,-15.577889,82.318076,80.383333,551200.000000,643066.666667,330720.000000,385840.000000,0.000000,0.000000,155986.104272,-22555.329797,133430.774475,-4817.441141,-27372.770939,128613.333333,97.895965,-15.577889,82.318076,80.383333,137800.000000,160766.666667,82680.000000,96460.000000,34450.000000,40191.666667,38996.526068,-5638.832449,33357.693619,-1204.360285,-6843.192735,32153.333333,0.000000,0.000000,0.000000,0.000000,-1.934743,-17.512631,-1.934743,-17.512631,0.000000,0.000000,551200.000000,643066.666667,0.000000,0.000000,0.000000,0.000000
"Refund Protection",25.000000,1.000000,3.000000,689000.000000,689000.000000,413400.000000,413400.000000,34450.000000,34450.000000,175001.842723,-34013.575553,140988.267170,-3188.267170,-37201.842723,137800.000000,85.860566,-15.962796,69.897769,68.900000,482300.000000,482300.000000,289380.000000,289380.000000,0.000000,0.000000,122501.289906,-23809.502887,98691.787019,-2231.787019,-26041.289906,96460.000000,85.860566,-15.962796,69.897769,68.900000,206700.000000,206700.000000,124020.000000,124020.000000,34450.000000,34450.000000,52500.552817,-10204.072666,42296.480151,-956.480151,-11160.552817,41340.000000,0.000000,0.000000,0.000000,0.000000,-0.997769,-16.960566,-0.997769,-16.960566,0.000000,0.000000,482300.000000,482300.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",26.000000,1.000000,3.000000,689000.000000,689000.000000,413400.000000,413400.000000,34450.000000,34450.000000,161582.441361,-23603.780982,137978.660379,-178.660379,-23782.441361,137800.000000,78.558809,-9.628326,68.930484,68.900000,482300.000000,482300.000000,289380.000000,289380.000000,0.000000,0.000000,113107.708953,-16522.646687,96585.062265,-125.062265,-16647.708953,96460.000000,78.558809,-9.628326,68.930484,68.900000,206700.000000,206700.000000,124020.000000,124020.000000,34450.000000,34450.000000,48474.732408,-7081.134295,41393.598114,-53.598114,-7134.732408,41340.000000,0.000000,0.000000,0.000000,0.000000,-0.030484,-9.658809,-0.030484,-9.658809,0.000000,0.000000,482300.000000,482300.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",27.000000,1.000000,3.000000,689000.000000,689000.000000,413400.000000,413400.000000,34450.000000,34450.000000,153753.298138,-15938.603322,137814.694816,-14.694816,-15953.298138,137800.000000,74.739236,-5.837744,68.901492,68.900000,482300.000000,482300.000000,289380.000000,289380.000000,0.000000,0.000000,107627.308697,-11157.022326,96470.286371,-10.286371,-11167.308697,96460.000000,74.739236,-5.837744,68.901492,68.900000,206700.000000,206700.000000,124020.000000,124020.000000,34450.000000,34450.000000,46125.989441,-4781.580997,41344.408445,-4.408445,-4785.989441,41340.000000,0.000000,0.000000,0.000000,0.000000,-0.001492,-5.839236,-0.001492,-5.839236,0.000000,0.000000,482300.000000,482300.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",28.000000,2.000000,3.000000,895700.000000,723450.000000,537420.000000,434070.000000,44785.000000,36172.500000,150733.703474,-6900.252232,143833.451242,856.548758,-6043.703474,144690.000000,73.744250,-1.681090,72.063160,72.345000,626990.000000,506415.000000,376194.000000,303849.000000,0.000000,0.000000,105513.592432,-4830.176562,100683.415869,599.584131,-4230.592432,101283.000000,73.744250,-1.681090,72.063160,72.345000,268710.000000,217035.000000,161226.000000,130221.000000,44785.000000,36172.500000,45220.111042,-2070.075669,43150.035373,256.964627,-1813.111042,43407.000000,0.000000,0.000000,0.000000,0.000000,0.281840,-1.399250,0.281840,-1.399250,0.000000,0.000000,626990.000000,506415.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",29.000000,2.000000,3.000000,895700.000000,792350.000000,537420.000000,475410.000000,44785.000000,39617.500000,153174.759387,3533.728501,156708.487888,1761.512112,5295.240613,158470.000000,75.831055,2.831782,78.662837,79.235000,626990.000000,554645.000000,376194.000000,332787.000000,0.000000,0.000000,107222.331571,2473.609951,109695.941521,1233.058479,3706.668429,110929.000000,75.831055,2.831782,78.662837,79.235000,268710.000000,237705.000000,161226.000000,142623.000000,44785.000000,39617.500000,45952.427816,1060.118550,47012.546366,528.453634,1588.572184,47541.000000,0.000000,0.000000,0.000000,0.000000,0.572163,3.403945,0.572163,3.403945,0.000000,0.000000,626990.000000,554645.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",30.000000,2.000000,3.000000,895700.000000,861250.000000,537420.000000,516750.000000,44785.000000,43062.500000,159536.337234,10902.728295,170439.065530,1810.934470,12713.662766,172250.000000,79.931626,5.612504,85.544130,86.125000,626990.000000,602875.000000,376194.000000,361725.000000,0.000000,0.000000,111675.436064,7631.909807,119307.345871,1267.654129,8899.563936,120575.000000,79.931626,5.612504,85.544130,86.125000,268710.000000,258375.000000,161226.000000,155025.000000,44785.000000,43062.500000,47860.901170,3270.818489,51131.719659,543.280341,3814.098830,51675.000000,0.000000,0.000000,0.000000,0.000000,0.580870,6.193374,0.580870,6.193374,0.000000,0.000000,626990.000000,602875.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",31.000000,3.000000,3.000000,895700.000000,895700.000000,537420.000000,537420.000000,44785.000000,44785.000000,166317.586127,11865.496047,178183.082173,956.917827,12822.413873,179140.000000,83.915833,5.354808,89.270641,89.570000,626990.000000,626990.000000,376194.000000,376194.000000,0.000000,0.000000,116422.310289,8305.847233,124728.157521,669.842479,8975.689711,125398.000000,83.915833,5.354808,89.270641,89.570000,268710.000000,268710.000000,161226.000000,161226.000000,44785.000000,44785.000000,49895.275838,3559.648814,53454.924652,287.075348,3846.724162,53742.000000,0.000000,0.000000,0.000000,0.000000,0.299359,5.654167,0.299359,5.654167,0.000000,0.000000,626990.000000,626990.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",32.000000,3.000000,3.000000,895700.000000,895700.000000,537420.000000,537420.000000,44785.000000,44785.000000,170846.752234,8239.600171,179086.352405,53.647595,8293.247766,179140.000000,86.320657,3.240196,89.560853,89.570000,626990.000000,626990.000000,376194.000000,376194.000000,0.000000,0.000000,119592.726564,5767.720120,125360.446683,37.553317,5805.273436,125398.000000,86.320657,3.240196,89.560853,89.570000,268710.000000,268710.000000,161226.000000,161226.000000,44785.000000,44785.000000,51254.025670,2471.880051,53725.905721,16.094279,2487.974330,53742.000000,0.000000,0.000000,0.000000,0.000000,0.009147,3.249343,0.009147,3.249343,0.000000,0.000000,626990.000000,626990.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",33.000000,3.000000,3.000000,895700.000000,895700.000000,537420.000000,537420.000000,44785.000000,44785.000000,173530.204887,5605.380527,179135.585414,4.414586,5609.795113,179140.000000,87.594535,1.975018,89.569552,89.570000,626990.000000,626990.000000,376194.000000,376194.000000,0.000000,0.000000,121471.143421,3923.766369,125394.909790,3.090210,3926.856579,125398.000000,87.594535,1.975018,89.569552,89.570000,268710.000000,268710.000000,161226.000000,161226.000000,44785.000000,44785.000000,52059.061466,1681.614158,53740.675624,1.324376,1682.938534,53742.000000,0.000000,0.000000,0.000000,0.000000,0.000448,1.975465,0.000448,1.975465,0.000000,0.000000,626990.000000,626990.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",34.000000,4.000000,3.000000,1791400.000000,1044983.333333,1074840.000000,626990.000000,89570.000000,52249.166667,183631.917630,21646.247544,205278.165174,3718.501493,25364.749037,208996.666667,93.500308,9.776291,103.276600,104.498333,1253980.000000,731488.333333,752388.000000,438893.000000,0.000000,0.000000,128542.342341,15152.373281,143694.715622,2602.951045,17755.324326,146297.666667,93.500308,9.776291,103.276600,104.498333,537420.000000,313495.000000,322452.000000,188097.000000,89570.000000,52249.166667,55089.575289,6493.874263,61583.449552,1115.550448,7609.424711,62699.000000,0.000000,0.000000,0.000000,0.000000,1.221734,10.998025,1.221734,10.998025,0.000000,0.000000,1253980.000000,731488.333333,0.000000,0.000000,0.000000,0.000000
"Refund Protection",35.000000,4.000000,3.000000,1791400.000000,1343550.000000,1074840.000000,806130.000000,89570.000000,67177.500000,209520.717909,51555.294391,261076.012301,7633.987699,59189.282091,268710.000000,108.681244,23.194354,131.875597,134.355000,1253980.000000,940485.000000,752388.000000,564291.000000,0.000000,0.000000,146664.502537,36088.706074,182753.208611,5343.791389,41432.497463,188097.000000,108.681244,23.194354,131.875597,134.355000,537420.000000,403065.000000,322452.000000,241839.000000,89570.000000,67177.500000,62856.215373,15466.588317,78322.803690,2290.196310,17756.784627,80613.000000,0.000000,0.000000,0.000000,0.000000,2.479403,25.673756,2.479403,25.673756,0.000000,0.000000,1253980.000000,940485.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",36.000000,4.000000,3.000000,1791400.000000,1642116.666667,1074840.000000,985270.000000,89570.000000,82105.833333,247479.727784,73096.127355,320575.855139,7847.478195,80943.605549,328423.333333,130.254640,31.439921,161.694561,164.211667,1253980.000000,1149481.666667,752388.000000,689689.000000,0.000000,0.000000,173235.809449,51167.289148,224403.098597,5493.234736,56660.523885,229896.333333,130.254640,31.439921,161.694561,164.211667,537420.000000,492635.000000,322452.000000,295581.000000,89570.000000,82105.833333,74243.918335,21928.838206,96172.756542,2354.243458,24283.081665,98527.000000,0.000000,0.000000,0.000000,0.000000,2.517106,33.957027,2.517106,33.957027,0.000000,0.000000,1253980.000000,1149481.666667,0.000000,0.000000,0.000000,0.000000
"Refund Protection",37.000000,1.000000,4.000000,895700.000000,1642116.666667,537420.000000,985270.000000,44785.000000,82105.833333,275675.873725,52318.863999,327994.737724,428.595610,52747.459609,328423.333333,144.761595,19.374557,164.136152,164.211667,537420.000000,985270.000000,322452.000000,591162.000000,0.000000,0.000000,165405.524235,31391.318399,196796.842634,257.157366,31648.475765,197054.000000,144.761595,19.374557,164.136152,164.211667,358280.000000,656846.666667,214968.000000,394108.000000,44785.000000,82105.833333,110270.349490,20927.545600,131197.895089,171.438244,21098.983843,131369.333333,0.000000,0.000000,0.000000,0.000000,0.075514,19.450072,0.075514,19.450072,0.000000,0.000000,537420.000000,985270.000000,0.000000,0.000000,0.000000,0.000000
"Refund Protection",38.000000,1.000000,4.000000,895700.000000,1343550.000000,537420.000000,806130.000000,44785.000000,67177.500000,275617.419891,494.043214,276111.463105,-7401.463105,-6907.419891,268710.000000,142.003220,-5.208456,136.794763,134.355000,537420.000000,806130.000000,322452.000000,483678.000000,0.000000,0.000000,165370.451934,296.425928,165666.877863,-4440.877863,-4144.451934,161226.000000,142.003220,-5.208456,136.794763,134.355000,358280.000000,537420.000000,214968.000000,322452.000000,44785.000000,67177.500000,110246.967956,197.617286,110444.585242,-2960.585242,-2762.967956,107484.000000,0.000000,0.000000,0.000000,0.000000,-2.439763,-7.648220,-2.439763,-7.648220,0.000000,0.000000,537420.000000,806130.000000,0.000000,0.000000,0.000000,0.000000
